Timestamp,Marker_ID,X_meters,Y_meters,Z_meters
16:55:36.655,1,-0.1888,-0.1168,2.8611
16:55:36.688,1,-0.1888,-0.1168,2.8611
16:55:36.721,1,-0.1888,-0.1168,2.8611
16:55:36.758,1,-0.1888,-0.1168,2.8611
16:55:36.787,1,-0.1888,-0.1168,2.8611
16:55:36.820,1,-0.1888,-0.1168,2.8611
16:55:36.857,1,-0.1888,-0.1168,2.8611
16:55:36.887,1,-0.1888,-0.1168,2.8611
16:55:36.925,1,-0.1888,-0.1168,2.8611
16:55:36.958,1,-0.1888,-0.1168,2.8611
16:55:36.987,1,-0.1888,-0.1168,2.8611
16:55:37.055,1,-0.1888,-0.1168,2.8611
16:55:37.122,1,-0.1888,-0.1168,2.8611
16:55:37.159,1,-0.1888,-0.1168,2.8611
16:55:37.188,1,-0.1888,-0.1168,2.8611
16:55:37.225,1,-0.1888,-0.1168,2.8611
16:55:37.257,1,-0.1888,-0.1168,2.8611
16:55:37.322,1,-0.1888,-0.1168,2.8611
16:55:37.358,1,-0.1888,-0.1168,2.8611
16:55:37.422,1,-0.1888,-0.1168,2.8611
16:55:37.455,1,-0.1888,-0.1168,2.8611
16:55:37.486,1,-0.1888,-0.1168,2.8611
16:55:37.524,1,-0.1888,-0.1168,2.8611
16:55:37.555,1,-0.1888,-0.1168,2.8611
16:55:37.592,1,-0.1888,-0.1168,2.8611
16:55:37.621,1,-0.1888,-0.1168,2.8611
16:55:37.658,1,-0.1888,-0.1168,2.8611
16:55:37.691,1,-0.1888,-0.1168,2.8611
16:55:37.720,1,-0.1888,-0.1168,2.8611
16:55:37.753,1,-0.1888,-0.1168,2.8611
16:55:37.788,1,-0.1888,-0.1168,2.8611
16:55:37.821,1,-0.1888,-0.1168,2.8611
16:55:37.853,1,-0.1888,-0.1168,2.8611
16:55:37.887,1,-0.1888,-0.1168,2.8611
16:55:37.925,1,-0.1888,-0.1168,2.8611
16:55:37.954,1,-0.1888,-0.1168,2.8611
16:55:37.988,1,-0.1888,-0.1168,2.8611
16:55:38.022,1,-0.1888,-0.1168,2.8611
16:55:38.055,1,-0.1888,-0.1168,2.8611
16:55:38.087,1,-0.1888,-0.1168,2.8611
16:55:38.323,1,-0.1888,-0.1168,2.8611
16:55:38.358,1,-0.1888,-0.1168,2.8611
16:55:38.387,1,-0.1888,-0.1168,2.8611
16:55:38.623,1,-0.1888,-0.1168,2.8611
16:55:38.690,1,-0.1888,-0.1168,2.8611
16:55:38.724,1,-0.1888,-0.1168,2.8611
16:55:38.755,1,-0.1888,-0.1168,2.8611
16:55:38.791,1,-0.1888,-0.1168,2.8611
16:55:38.821,1,-0.1888,-0.1168,2.8611
16:55:38.855,1,-0.1888,-0.1168,2.8611
